X,Y,FID,ID,Year,Reported_D,Reported_T,Reported_W,Occurrence,Occurren_1,Occurren_2,Location_T,Primary_Of,Bicycle_St,Bicycle_Va,Bicycle_Ma,Bicycle_Mo,Bicycle_Ty,Bicycle_Fr,Bicycle_Co,Bicycle_Sp,Ottawa_Nei,Ottawa_N_1,Ottawa_N_2,Census_Tra,Census_T_1,X_Coordina,Y_Coordina
-8424268.90008416,5691120.45928608,7976,6599,2018,2018/07/30 00:00:00+00,1899/12/30 00:00:00+00,Monday,2018/07/28 00:00:00+00,1899/12/30 00:00:00+00,Monday,DWELLING UNIT,THEFT <BICYCLE,STOLEN,300,ROCKY MOUNTAIN,FUSION,HYBRID,MEN'S,BLUE,10,Briar Green - Leslie Park,Sector 15,West,5050057,57,369225.149,5033713.1521
-8424660.2221981,5683620.1300213,7977,7360,2017,2017/08/07 00:00:00+00,1899/12/30 00:00:00+00,Monday,2017/08/01 00:00:00+00,1899/12/30 00:00:00+00,Monday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,COUNTERFEIT,N/A,GIANT ESCAPE,N/A,MOUNTAIN,MEN'S, DARK BLUE  ORANGE,10,Beaverbrook,Sector 13,West,5050016,16,369003.714,5028454.5499
-8427005.41399413,5686564.28477066,7978,6600,2018,2018/07/30 00:00:00+00,1899/12/30 00:00:00+00,Monday,2018/07/29 00:00:00+00,1899/12/30 00:00:00+00,Monday,"STREETS, ROADS, HIGHWAYS",THEFT <BICYCLE,STOLEN,75,KUNSTADT,N/A,HYBRID,MEN'S,BLUE,7,Sandy Hill,Sector 24,Central,5050040,40,367333.7049,5030501.569
-8430250.6965192,5685126.52530133,7979,7417,2017,2017/08/07 00:00:00+00,1899/12/30 00:00:00+00,Monday,2017/05/01 00:00:00+00,1899/12/30 00:00:00+00,Monday,DWELLING UNIT,THEFT <BICYCLE,STOLEN,2100,GARY FISHER,PARAGON,MOUNTAIN,MEN'S, ORANGE  WHITE,21,Civic Hospital-Central Park,Sector 21,Central,5050045,45,365061.4854,5029471.6537
-8422841.23284183,5691285.25170818,7980,6605,2018,2018/07/30 00:00:00+00,1899/12/30 00:00:00+00,Monday,2018/07/01 00:00:00+00,1899/12/30 00:00:00+00,Monday,OTHER NON COMMERCIAL/CORPORATE PLACES/ GOVT BLDG,THEFT <BICYCLE,N/A,600,FREE SPIRIT,N/A,OTHER,UNISEX,BLUE,12,Centretown,Sector 23,Central,5050103,103,370227.2771,5033838.9358
-8428972.83904395,5683573.31256365,7981,7478,2017,2017/08/07 00:00:00+00,1899/12/30 00:00:00+00,Monday,2017/08/06 00:00:00+00,1899/12/30 00:00:00+00,Monday,PARKING LOTS,THEFT <BICYCLE,STOLEN,500,GT,AVALANCHE,MOUNTAIN,WOMEN'S, WHITE,27,Hintonburg - Mechanicsville,Sector 21,Central,5050020.01,20.01,365970.7019,5028391.551
-8422841.23284183,5691285.25170818,7982,6667,2018,2018/07/30 00:00:00+00,1899/12/30 00:00:00+00,Monday,2018/07/01 00:00:00+00,1899/12/30 00:00:00+00,Monday,OTHER NON COMMERCIAL/CORPORATE PLACES/ GOVT BLDG,THEFT <BICYCLE,STOLEN,600,VELOSPORT,N/A,OTHER,WOMEN'S,BLUEE,21,Vanier North,Sector 25,Central,5050103,103,370227.2771,5033838.9358
-8448708.29588037,5671631.94838041,7983,7944,2017,2017/08/07 00:00:00+00,1899/12/30 00:00:00+00,Monday,2017/08/06 00:00:00+00,1899/12/30 00:00:00+00,Monday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,STOLEN,200,CCM SUPERCYCLE,N/A,MOUNTAIN,MEN'S,BLACK GREEN,18,Carlington,Sector 21,Central,5050160.06,160.06,352152.2819,5019895.231
-8424520.86554886,5688655.58164065,7984,6821,2018,2018/07/30 00:00:00+00,1899/12/30 00:00:00+00,Monday,2018/07/29 00:00:00+00,1899/12/30 00:00:00+00,Monday,OTHER COMMERCIAL / CORPORATE PLACES,THEFT <BICYCLE,STOLEN,250,SPECIALIZED,WORK 2,HYBRID,UNISEX,GRAY,21,Centretown,Sector 23,Central,5050051,51,369065.7079,5031984.58
-8427410.96766591,5686252.96702677,7985,6936,2018,2018/07/30 00:00:00+00,1899/12/30 00:00:00+00,Monday,2018/07/28 00:00:00+00,1899/12/30 00:00:00+00,Monday,PARKING LOTS,THEFT <BICYCLE,STOLEN,100,SEKINE,N/A,REGULAR,WOMEN'S,LIGHT GREEN,1,Overbrook - McArthur,Sector 25,Central,5050040,40,367050.7041,5030280.5671
-8429483.64495795,5666387.05427459,7986,8091,2017,2017/08/07 00:00:00+00,1899/12/30 00:00:00+00,Monday,2017/08/07 00:00:00+00,1899/12/30 00:00:00+00,Monday,PARKING LOTS,THEFT <BICYCLE,STOLEN,450,SUPERCYCLE,NA,RACER,MEN'S,BLUE,21,Sandy Hill,Sector 24,Central,5050141.08,141.08,365727.6981,5016328.4479
-8427410.96766591,5686252.96702677,7987,6937,2018,2018/07/30 00:00:00+00,1899/12/30 00:00:00+00,Monday,2018/07/28 00:00:00+00,1899/12/30 00:00:00+00,Monday,PARKING LOTS,THEFT <BICYCLE,STOLEN,100,SEKINE,N/A,REGULAR,MEN'S,LIGHT GREEN,1,Vanier North,Sector 25,Central,5050040,40,367050.7041,5030280.5671
-8425711.94785654,5688756.19793383,7988,8126,2017,2017/08/07 00:00:00+00,1899/12/30 00:00:00+00,Monday,2017/08/07 00:00:00+00,1899/12/30 00:00:00+00,Monday,"STREETS, ROADS, HIGHWAYS",THEFT <BICYCLE,STOLEN,500,ROCKY MOUNTAIN,ELEMENT 50,MOUNTAIN,MEN'S,CRM,0,Glebe - Dows Lake,Sector 22,Central,5050054,54,368227.7049,5032046.5819
-8429122.64162662,5684844.42107061,7989,7034,2018,2018/07/30 00:00:00+00,1899/12/30 00:00:00+00,Monday,2018/07/30 00:00:00+00,1899/12/30 00:00:00+00,Monday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,N/A,N/A,NA,N/A,N/A,N/A,N/A,0,Queenswood Heights,Sector 31,East,5050043,43,365856.7,5029281.5589
-8429483.64495795,5666387.05427459,7990,8156,2017,2017/08/07 00:00:00+00,1899/12/30 00:00:00+00,Monday,2017/08/07 00:00:00+00,1899/12/30 00:00:00+00,Monday,PARKING LOTS,THEFT <BICYCLE,STOLEN,750,DIAMOND BACK,RECOIL,MOUNTAIN,MEN'S,GOLDEN,21,Glebe - Dows Lake,Sector 22,Central,5050141.08,141.08,365727.6981,5016328.4479
-8425320.8935055,5684517.19065829,7991,8211,2017,2017/08/07 00:00:00+00,1899/12/30 00:00:00+00,Monday,2017/08/07 00:00:00+00,1899/12/30 00:00:00+00,Monday,OTHER COMMERCIAL / CORPORATE PLACES,THEFT <BICYCLE,STOLEN,685,GT,TRANSEO 700C,HYBRID,MEN'S,GRAY,21,Sandy Hill,Sector 24,Central,5050018,18,368532.6614,5029078.6691
-8425320.8935055,5684517.19065829,7992,8212,2017,2017/08/07 00:00:00+00,1899/12/30 00:00:00+00,Monday,2017/08/07 00:00:00+00,1899/12/30 00:00:00+00,Monday,OTHER COMMERCIAL / CORPORATE PLACES,THEFT <BICYCLE,STOLEN,685,GT TRANSEO,400,N/A,WOMEN'S,GRAY,21,Rideau Crest - Davidson Heights,Sector 16,West,5050018,18,368532.6614,5029078.6691
-8429910.89376505,5681375.91242881,7993,8328,2017,2017/08/07 00:00:00+00,1899/12/30 00:00:00+00,Monday,2017/08/06 00:00:00+00,1899/12/30 00:00:00+00,Monday,PARKING LOTS,THEFT <BICYCLE,STOLEN,80,UNKNOWN,UNKNOWN,MOUNTAIN,MEN'S,GREEN,12,Old Ottawa South,Sector 22,Central,5050021,21,365325.7,5026844.537
-8424190.22177534,5688854.86325406,7994,8550,2017,2017/08/07 00:00:00+00,1899/12/30 00:00:00+00,Monday,2017/08/06 00:00:00+00,1899/12/30 00:00:00+00,Monday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,STOLEN,N/A,REVELSTOKE,N/A,MOUNTAIN,MEN'S,RED,18,Rideau Crest - Davidson Heights,Sector 16,West,5050052,52,369296.709,5032126.5811
-8430415.9041268,5686113.89350571,7995,7479,2017,2017/08/06 00:00:00+00,1899/12/30 00:00:00+00,Sunday,2017/06/30 00:00:00+00,1899/12/30 00:00:00+00,Sunday,PARKING LOTS,THEFT <BICYCLE,STOLEN,600,TREK,2015 TEMPO,MOUNTAIN,WOMEN'S, WHITE,21,Centrepointe,Sector 15,West,5050046,46,364938.6959,5030162.5671
-8425752.1518787,5687443.59209468,7996,7730,2017,2017/08/06 00:00:00+00,1899/12/30 00:00:00+00,Sunday,2017/07/19 00:00:00+00,1899/12/30 00:00:00+00,Sunday,DWELLING UNIT,THEFT <BICYCLE,STOLEN,1000,GT,3 SERIES,RACER,MEN'S,BLACK,10,Beaverbrook,Sector 13,West,5050037,37,368208.7071,5031126.574
-8425752.1518787,5687443.59209468,7997,7900,2017,2017/08/06 00:00:00+00,1899/12/30 00:00:00+00,Sunday,2017/07/19 00:00:00+00,1899/12/30 00:00:00+00,Sunday,DWELLING UNIT,THEFT <BICYCLE,STOLEN,1600,GIANT 21-SPEED,N/A,TOURING,MEN'S,BLACK,21,Beaverbrook,Sector 13,West,5050037,37,368208.7071,5031126.574
-8448552.09161228,5671916.32231517,7998,8037,2017,2017/08/06 00:00:00+00,1899/12/30 00:00:00+00,Sunday,2017/08/06 00:00:00+00,1899/12/30 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,STOLEN,120,RALEIGH,UNKNOWN,REGULAR,UNISEX,BLUE,1,Centretown,Sector 23,Central,5050160.06,160.06,352260.797,5020095.6729
-8433677.56167948,5676632.68722269,7999,8137,2017,2017/08/06 00:00:00+00,1899/12/30 00:00:00+00,Sunday,2017/08/06 00:00:00+00,1899/12/30 00:00:00+00,Sunday,PARKING LOTS,THEFT <BICYCLE,STOLEN,400,UNKNOWN,N/A,MOUNTAIN,UNISEX,DARK GREEN,3,Hintonburg - Mechanicsville,Sector 21,Central,5050133,133,362706.2419,5023492.8011
-8433677.56167948,5676632.68722269,8000,8352,2017,2017/08/06 00:00:00+00,1899/12/30 00:00:00+00,Sunday,2017/08/06 00:00:00+00,1899/12/30 00:00:00+00,Sunday,PARKING LOTS,THEFT <BICYCLE,STOLEN,500,JAMIS,GILA RST,MOUNTAIN,MEN'S,GREEN,0,Centrepointe,Sector 15,West,5050133,133,362706.2419,5023492.8011
-8425897.21608997,5689290.46584166,8001,8386,2017,2017/06/10 00:00:00+00,1899/12/30 00:00:00+00,Saturday,2017/06/10 00:00:00+00,1899/12/30 00:00:00+00,Saturday,"STREETS, ROADS, HIGHWAYS",THEFT <BICYCLE,COUNTERFEIT,N/A,GIANT,N/A,HYBRID,UNISEX,N/A,10,Laurentian,Sector 14,West,5050054,54,368093.7041,5032419.586
-8425711.94785654,5688756.19793383,8002,8520,2017,2017/06/10 00:00:00+00,1899/12/30 00:00:00+00,Saturday,2017/06/10 00:00:00+00,1899/12/30 00:00:00+00,Saturday,OPEN AREAS,THEFT <BICYCLE,STOLEN,2200,MEC,N/A,REGULAR,UNISEX,RED,7,Sandy Hill,Sector 24,Central,5050054,54,368227.7049,5032046.5819
-8431237.87270765,5681439.93854128,8003,8521,2017,2017/06/10 00:00:00+00,1899/12/30 00:00:00+00,Saturday,2017/06/09 00:00:00+00,1899/12/30 00:00:00+00,Saturday,OTHER COMMERCIAL / CORPORATE PLACES,THEFT <BICYCLE,STOLEN,300,KUNSTADT,OTTAWA HYBRID,HYBRID,MEN'S,RED,7,Carlington,Sector 21,Central,5050022,22,364391.6959,5026880.5381
-8425813.69820752,5687546.96355915,8004,7380,2017,2017/06/09 00:00:00+00,1899/12/30 00:00:00+00,Friday,2017/06/08 00:00:00+00,1899/12/30 00:00:00+00,Friday,DWELLING UNIT,THEFT <BICYCLE,STOLEN,200,MINE,N/A,MOUNTAIN,WOMEN'S, LIGHT BLUE,0,Byward Market,Sector 24,Central,5050037,37,368164.7071,5031198.574
-8428741.37949367,5684716.58542108,8005,7391,2017,2017/06/09 00:00:00+00,1899/12/30 00:00:00+00,Friday,2017/06/08 00:00:00+00,1899/12/30 00:00:00+00,Friday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,STOLEN,1700,MEC,SKU482227 COTE,RACER,MEN'S, ORANGE,14,Old Barrhaven East,Sector 16,West,5050034,34,366125.7011,5029194.5581
-8427097.20987207,5687636.8987642,8006,7642,2017,2017/06/09 00:00:00+00,1899/12/30 00:00:00+00,Friday,2017/06/07 00:00:00+00,1899/12/30 00:00:00+00,Friday,OTHER COMMERCIAL / CORPORATE PLACES,THEFT <BICYCLE,STOLEN,500,STEVENS,CITY FLYER,HYBRID,UNISEX,BLACK,8,Old Barrhaven East,Sector 16,West,5050048,48,367261.703,5031252.5759
-8426218.85311081,5690642.90214775,8007,7924,2017,2017/06/09 00:00:00+00,1899/12/30 00:00:00+00,Friday,2017/06/09 00:00:00+00,1899/12/30 00:00:00+00,Friday,PARK,THEFT <BICYCLE,STOLEN,909,SPECIALIZED,LANGSTER,REGULAR,MEN'S,BLACK  WHITE,1,Centretown,Sector 23,Central,5050055,55,367858.1239,5033364.7523
-8431517.05412684,5664689.81053783,8008,8004,2017,2017/06/09 00:00:00+00,1899/12/30 00:00:00+00,Friday,2017/06/06 00:00:00+00,1899/12/30 00:00:00+00,Friday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,STOLEN,150,SUPERCYLCE, HOOLIGAN DOWNH,MOUNTAIN,UNISEX,BLUE,21,Billings Bridge - Alta Vista,Sector 34,East,5050141.11,141.11,364305.946,5015122.606
-8428421.24147366,5684737.70565543,8009,8005,2017,2017/06/09 00:00:00+00,1899/12/30 00:00:00+00,Friday,2017/06/07 00:00:00+00,1899/12/30 00:00:00+00,Friday,DWELLING UNIT,THEFT <BICYCLE,STOLEN,200,NORCO,KOKANEE,MOUNTAIN,MEN'S,BLUE,27,Centretown,Sector 23,Central,5050035,35,366350.7019,5029211.5581
-8417329.08047125,5689600.50034822,8010,8108,2017,2017/06/09 00:00:00+00,1899/12/30 00:00:00+00,Friday,2017/06/09 00:00:00+00,1899/12/30 00:00:00+00,Friday,OTHER COMMERCIAL / CORPORATE PLACES,THEFT <BICYCLE,STOLEN,900,TREK,7.4,HYBRID,UNISEX,BRONZE,0,West Centretown,Sector 22,Central,5050122.03,122.03,374114.009,5032700.2471
-8431452.11665247,5664826.63521293,8011,8186,2017,2017/06/09 00:00:00+00,1899/12/30 00:00:00+00,Friday,2017/06/08 00:00:00+00,1899/12/30 00:00:00+00,Friday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,STOLEN,400,RALEIGH,N/A,REGULAR,UNISEX,GRAY,21,Carson Grove - Carson Meadows,Sector 32,East,5050141.11,141.11,364350.8121,5015219.1551
-8424773.26851246,5681165.21973089,8012,8187,2017,2017/06/09 00:00:00+00,1899/12/30 00:00:00+00,Friday,2017/06/09 00:00:00+00,1899/12/30 00:00:00+00,Friday,OTHER COMMERCIAL / CORPORATE PLACES,THEFT >BICYCLE,STOLEN,5500,FELT,F3,RACER,MEN'S,GRAY,20,Civic Hospital-Central Park,Sector 21,Central,5050004,4,368941.7159,5026732.5359
-8425813.69820752,5687546.96355915,8013,8683,2017,2017/06/09 00:00:00+00,1899/12/30 00:00:00+00,Friday,2017/06/08 00:00:00+00,1899/12/30 00:00:00+00,Friday,DWELLING UNIT,THEFT <BICYCLE,STOLEN,300,INFINITY,N/A,HYBRID,MEN'S,TAN,24,Centretown,Sector 23,Central,5050037,37,368164.7071,5031198.574
-8423110.62030859,5689410.3546957,8014,7365,2017,2017/06/08 00:00:00+00,1899/12/30 00:00:00+00,Thursday,2017/06/07 00:00:00+00,1899/12/30 00:00:00+00,Thursday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,STOLEN,100,DEBUTANT,N/A,REGULAR,UNISEX, LIGHT BLUE,5,Overbrook - McArthur,Sector 25,Central,5050101,101,370051.5819,5032523.5841
-8423110.62030859,5689410.3546957,8015,8087,2017,2017/06/08 00:00:00+00,1899/12/30 00:00:00+00,Thursday,2017/06/07 00:00:00+00,1899/12/30 00:00:00+00,Thursday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,STOLEN,500,KONA,DEW PLUS,REGULAR,MEN'S,BLUE,27,Centretown,Sector 23,Central,5050101,101,370051.5819,5032523.5841
-8427153.15456254,5687733.0718421,8016,8321,2017,2017/06/08 00:00:00+00,1899/12/30 00:00:00+00,Thursday,2017/06/08 00:00:00+00,1899/12/30 00:00:00+00,Thursday,"STREETS, ROADS, HIGHWAYS",THEFT <BICYCLE,STOLEN,600,NORICA,UNKNWON,REGULAR,WOMEN'S,GREEN,12,Greenboro East,Sector 35,East,5050048,48,367221.703,5031319.5759
-8434852.62052875,5663621.53464873,8017,8399,2017,2017/06/08 00:00:00+00,1899/12/30 00:00:00+00,Thursday,2017/06/08 00:00:00+00,1899/12/30 00:00:00+00,Thursday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,STOLEN,N/A,UNKNOWN,N/A,MOUNTAIN,MEN'S,N/A,1,Old Barrhaven West,Sector 16,West,5050140.04,140.04,361961.6721,5014350.4249
-8420352.93461018,5678214.53000504,8018,8519,2017,2017/06/08 00:00:00+00,1899/12/30 00:00:00+00,Thursday,2017/06/08 00:00:00+00,1899/12/30 00:00:00+00,Thursday,PARK,THEFT <BICYCLE,RECOVERED,N/A,UNKNOWN,N/A,MOUNTAIN,MEN'S,RED,1,Overbrook - McArthur,Sector 25,Central,5050001.06,1.06,372073.7321,5024695.5181
-8426977.2373353,5687973.9362072,8019,7444,2017,2017/06/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,2017/06/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,"STREETS, ROADS, HIGHWAYS",THEFT <BICYCLE,STOLEN,500,DA VINCI,AMTSERDAM,REGULAR,WOMEN'S, WHITE,9,Centretown,Sector 23,Central,5050048,48,367343.703,5031489.5781
-8426034.01891174,5688556.77617684,8020,7445,2017,2017/06/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,2017/06/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,"STREETS, ROADS, HIGHWAYS",THEFT <BICYCLE,STOLEN,900,SPECIALIZED,PITCH XS,MOUNTAIN,WOMEN'S, WHITE,27,Westboro,Sector 21,Central,5050054,54,368002.7049,5031904.5811
-8448552.09161228,5671916.32231517,8021,8401,2017,2017/08/06 00:00:00+00,1899/12/30 00:00:00+00,Sunday,2017/08/06 00:00:00+00,1899/12/30 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,STOLEN,120,PEUGEOT,UNKNOWN,REGULAR,UNISEX,N/A,1,Centretown,Sector 23,Central,5050160.06,160.06,352260.797,5020095.6729
-8422534.31769063,5681057.9426689,8022,7641,2017,2017/06/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,2017/06/06 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,SCHOOLS DURING SUPERVISED ACTIVITY,THEFT <BICYCLE,STOLEN,1500,ECLIPSE,N/A,RACER,UNISEX,BLACK,21,Billings Bridge - Alta Vista,Sector 34,East,5050005,5,370517.723,5026673.534
-8420941.59899882,5684632.70639575,8023,7892,2017,2017/06/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,2017/06/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,UNIVERSITIES / COLLEGES,THEFT <BICYCLE,STOLEN,300,N/A,N/A,MOUNTAIN,WOMEN'S,BLACK,0,Overbrook - McArthur,Sector 25,Central,5050011.04,11.04,371611.7241,5029191.5529
-8421780.51495896,5688434.40321758,8024,7934,2017,2017/06/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,2017/06/03 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,PRIVATE PROPERTY STRUCTURE,THEFT <BICYCLE,STOLEN,300,DIADORA,N/A,HYBRID,MEN'S,BLACK BLUE,21,Sandy Hill,Sector 24,Central,5050013,13,370993.7159,5031849.5759
-8420941.59899882,5684632.70639575,8025,8003,2017,2017/06/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,2017/06/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,UNIVERSITIES / COLLEGES,THEFT <BICYCLE,STOLEN,800,TREK,MARLIN 6,MOUNTAIN,MEN'S,BLUE,0,Ledbury - Heron Gate - Ridgemont,Sector 34,East,5050011.04,11.04,371611.7241,5029191.5529
-8432920.99749423,5683575.2345353,8026,8320,2017,2017/06/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,2017/06/06 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,OTHER COMMERCIAL / CORPORATE PLACES,THEFT <BICYCLE,STOLEN,150,CCM,NITRO CT,MOUNTAIN,MEN'S,GREEN,21,Billings Bridge - Alta Vista,Sector 34,East,5050045,45,363193.6901,5028366.551
-8432920.99749423,5683575.2345353,8027,8604,2017,2017/06/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,2017/06/06 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,OTHER COMMERCIAL / CORPORATE PLACES,THEFT <BICYCLE,STOLEN,150,SUPERCYCLE,SC1800,MOUNTAIN,WOMEN'S,RED,18,Westboro,Sector 21,Central,5050045,45,363193.6901,5028366.551
-8425725.24409958,5689557.07852278,8028,7345,2017,2017/06/06 00:00:00+00,1899/12/30 00:00:00+00,Tuesday,2017/05/17 00:00:00+00,1899/12/30 00:00:00+00,Tuesday,PARKING LOTS,THEFT <BICYCLE,STOLEN,600,DIAMONDBACK,INSIGHT I,HYBRID,MEN'S, DARK BLUE,21,Byward Market,Sector 24,Central,5050056,56,368212.7041,5032607.5871
-8426936.99967293,5681425.81519708,8029,7446,2017,2017/06/06 00:00:00+00,1899/12/30 00:00:00+00,Tuesday,2017/06/06 00:00:00+00,1899/12/30 00:00:00+00,Tuesday,UNIVERSITIES / COLLEGES,THEFT <BICYCLE,STOLEN,400,CCM,APEX,MOUNTAIN,WOMEN'S, WHITE,21,Ledbury - Heron Gate - Ridgemont,Sector 34,East,5050020.01,20.01,367417.5989,5026899.9641
-8425725.24409958,5689557.07852278,8030,7850,2017,2017/06/06 00:00:00+00,1899/12/30 00:00:00+00,Tuesday,2017/05/17 00:00:00+00,1899/12/30 00:00:00+00,Tuesday,PARKING LOTS,THEFT <BICYCLE,STOLEN,800,KONA,N/A,OTHER,MEN'S,BLACK,1,Carleton University,Sector 22,Central,5050056,56,368212.7041,5032607.5871
-8404509.32997167,5696845.55701276,8031,8434,2017,2017/06/06 00:00:00+00,1899/12/30 00:00:00+00,Tuesday,2017/06/06 00:00:00+00,1899/12/30 00:00:00+00,Tuesday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,N/A,N/A,NA,N/A,N/A,N/A,N/A,0,Byward Market,Sector 24,Central,5050170.03,170.03,383061.7501,5037879.58
-8421615.2509733,5680116.38906049,8032,8518,2017,2017/06/06 00:00:00+00,1899/12/30 00:00:00+00,Tuesday,2017/06/06 00:00:00+00,1899/12/30 00:00:00+00,Tuesday,OTHER COMMERCIAL / CORPORATE PLACES,THEFT <BICYCLE,STOLEN,400,UNKNOWN,UNKNOWN,MOUNTAIN,WOMEN'S,RED,12,Queenswood Heights,Sector 31,East,5050001.01,1.01,371171.294,5026020.0271
-8425549.70258874,5685087.16166033,8033,8096,2017,2017/06/05 00:00:00+00,1899/12/30 00:00:00+00,Monday,2017/05/27 00:00:00+00,1899/12/30 00:00:00+00,Monday,"STREETS, ROADS, HIGHWAYS",THEFT <BICYCLE,STOLEN,N/A,TREK,MOUNTAIN BIKE,MOUNTAIN,MEN'S,BLUE WHITE,10,Glebe - Dows Lake,Sector 22,Central,5050018,18,368367.7101,5029476.5589
-8427211.94496794,5687829.27545467,8034,8133,2017,2017/06/05 00:00:00+00,1899/12/30 00:00:00+00,Monday,2017/06/05 00:00:00+00,1899/12/30 00:00:00+00,Monday,OPEN AREAS,THEFT <BICYCLE,STOLEN,500,ROCKY MOUNTAIN,STRIKE,MOUNTAIN,UNISEX,DARK GREEN,21,Byward Market,Sector 24,Central,5050048,48,367179.703,5031386.577
-8425821.48196166,5690174.71821679,8035,8473,2017,2017/06/05 00:00:00+00,1899/12/30 00:00:00+00,Monday,2017/06/04 00:00:00+00,1899/12/30 00:00:00+00,Monday,DWELLING UNIT,THEFT <BICYCLE,STOLEN,350,N/A,N/A,HYBRID,WOMEN'S,PURPLE,0,Centretown,Sector 23,Central,5050056,56,368140.703,5033039.5921
-8426054.52044734,5686350.57590657,8036,7344,2017,2017/06/04 00:00:00+00,1899/12/30 00:00:00+00,Sunday,2017/06/04 00:00:00+00,1899/12/30 00:00:00+00,Sunday,PRIVATE PROPERTY STRUCTURE,THEFT <BICYCLE,STOLEN,700,LINUS,FOURSTAR,TOURING,MEN'S, DARK BLUE,1,West Centretown,Sector 22,Central,5050038,38,368003.8114,5030358.4746
-8426054.52044734,5686350.57590657,8037,7948,2017,2017/06/04 00:00:00+00,1899/12/30 00:00:00+00,Sunday,2017/06/04 00:00:00+00,1899/12/30 00:00:00+00,Sunday,PRIVATE PROPERTY STRUCTURE,THEFT <BICYCLE,STOLEN,675,CANNONDALE,QUICK,HYBRID,UNISEX,BLACK GREEN,0,Rothwell Heights - Beacon Hill North,Sector 32,East,5050038,38,368003.8114,5030358.4746
-8426054.52044734,5686350.57590657,8038,7949,2017,2017/06/04 00:00:00+00,1899/12/30 00:00:00+00,Sunday,2017/06/04 00:00:00+00,1899/12/30 00:00:00+00,Sunday,PRIVATE PROPERTY STRUCTURE,THEFT <BICYCLE,STOLEN,700,GIANT,REVEL 0 2011,MOUNTAIN,UNISEX,BLACK GREEN,0,Centretown,Sector 22,Central,5050038,38,368003.8114,5030358.4746
-8427894.07894762,5684246.1893897,8039,8002,2017,2017/06/04 00:00:00+00,1899/12/30 00:00:00+00,Sunday,2017/06/03 00:00:00+00,1899/12/30 00:00:00+00,Sunday,OTHER NON COMMERCIAL/CORPORATE PLACES/ GOVT BLDG,THEFT <BICYCLE,STOLEN,400,SCHWINN,N/A,MOUNTAIN,MEN'S,BLUE,21,Centretown,Sector 23,Central,5050035,35,366724.8285,5028870.656
-8415869.95003504,5693035.45816811,8040,8456,2017,2017/06/04 00:00:00+00,1899/12/30 00:00:00+00,Sunday,2017/06/04 00:00:00+00,1899/12/30 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,STOLEN,200,SUPERCYCLE,N/A,BMX,CHILD'S,OTHER,1,Centretown,Sector 23,Central,5050120.03,120.03,375112.723,5035117.594
-8427674.87573027,5686894.85273494,8041,8688,2017,2017/06/04 00:00:00+00,1899/12/30 00:00:00+00,Sunday,2017/06/03 00:00:00+00,1899/12/30 00:00:00+00,Sunday,PRIVATE PROPERTY STRUCTURE,THEFT <BICYCLE,STOLEN,170,SUPERCYCLE,NITRO XT,MOUNTAIN,UNISEX,TRQ,21,Centretown,Sector 23,Central,5050041,41,366860.7019,5030728.571
-8434806.5259144,5677586.90326054,8042,7346,2017,2017/06/02 00:00:00+00,1899/12/30 00:00:00+00,Friday,2017/06/02 00:00:00+00,1899/12/30 00:00:00+00,Friday,TRANSIT BUS / BUS SHELTER,THEFT <BICYCLE,STOLEN,250,SHIMANO,N/A,HYBRID,UNISEX, DARK BLUE,21,Iris - Queensway Terrance South,Sector 15,West,5050026,26,361905.4953,5024154.9767
